Date,Slot,Load,Temperature,Humidity
16042019,9,3049,0,0
16042019,10,3301,0,0
16042019,11,3387,0,0
16042019,12,3352,0,0
16042019,13,3249,0,0
16042019,14,3323,0,0
16042019,15,3374,0,0
16042019,16,3322,0,0
16042019,17,3214,0,0
16042019,18,3036,0,0
16042019,19,3027,0,0
16042019,20,2942,0,0
16042019,21,2835,0,0
16042019,22,2819,0,0
16042019,23,2817,0,0
17042019,0,2648,0,0
17042019,1,2433,0,0
17042019,2,2279,0,0
17042019,3,2166,0,0
17042019,4,2112,0,0
17042019,5,2138,0,0
17042019,6,2133,0,0
17042019,7,2218,0,0
17042019,8,2445,0,0
17042019,9,2728,0,0
17042019,10,2920,0,0
17042019,11,3001,0,0
17042019,12,2989,0,0
17042019,13,2899,0,0
17042019,14,2947,0,0
17042019,15,2961,0,0
17042019,16,2913,0,0
17042019,17,2837,0,0
17042019,18,2738,0,0
17042019,19,2751,0,0
17042019,20,2654,0,0
17042019,21,2538,0,0
17042019,22,2517,0,0
17042019,23,2522,0,0
18042019,0,2433,0,0
18042019,1,2247,0,0
18042019,2,2100,0,0
18042019,3,2001,0,0
18042019,4,1945,0,0
18042019,5,1993,0,0
18042019,6,2070,0,0
18042019,7,2191,0,0
18042019,8,2482,0,0
18042019,9,2839,0,0
18042019,10,3106,0,0
18042019,11,3209,0,0
18042019,12,3183,0,0
18042019,13,3093,0,0
18042019,14,3141,0,0
18042019,15,3180,0,0
18042019,16,3131,0,0
18042019,17,2993,0,0
18042019,18,2849,0,0
18042019,19,2838,0,0
18042019,20,2731,0,0
18042019,21,2612,0,0
18042019,22,2590,0,0
18042019,23,2618,0,0
19042019,0,2530,0,0
19042019,1,2343,0,0
19042019,2,2180,0,0
19042019,3,2076,0,0
19042019,4,2011,0,0
19042019,5,2051,0,0
19042019,6,2068,0,0
19042019,7,2143,0,0
19042019,8,2326,0,0
19042019,9,2593,0,0
19042019,10,2822,0,0
19042019,11,2951,0,0
19042019,12,2961,0,0
19042019,13,2829,0,0
19042019,14,2914,0,0
19042019,15,2932,0,0
19042019,16,2896,0,0
19042019,17,2831,0,0
19042019,18,2738,0,0
19042019,19,2781,0,0
19042019,20,2734,0,0
19042019,21,2613,0,0
19042019,22,2631,0,0
19042019,23,2619,0,0
20042019,0,2549,0,0
20042019,1,2356,0,0
20042019,2,2202,0,0
20042019,3,2086,0,0
20042019,4,2039,0,0
20042019,5,2074,0,0
20042019,6,2087,0,0
20042019,7,2150,0,0
20042019,8,2342,0,0
20042019,9,2643,0,0
20042019,10,2918,0,0
20042019,11,3023,0,0
20042019,12,2995,0,0
20042019,13,2899,0,0
20042019,14,2962,0,0
20042019,15,2985,0,0
20042019,16,2940,0,0
20042019,17,2863,0,0
20042019,18,2772,0,0
20042019,19,2795,0,0
20042019,20,2708,0,0
20042019,21,2596,0,0
20042019,22,2573,0,0
20042019,23,2592,0,0
21042019,0,2516,0,0
21042019,1,2363,0,0
21042019,2,2220,0,0
21042019,3,2115,0,0
21042019,4,2056,0,0
21042019,5,2068,0,0
21042019,6,2020,0,0
21042019,7,2015,0,0
21042019,8,2075,0,0
21042019,9,2166,0,0
21042019,10,2247,0,0
21042019,11,2255,0,0
21042019,12,2332,0,0
21042019,13,2322,0,0
21042019,14,2347,0,0
21042019,15,2360,0,0
21042019,16,2314,0,0
21042019,17,2243,0,0
21042019,18,2239,0,0
21042019,19,2396,0,0
21042019,20,2413,0,0
21042019,21,2417,0,0
21042019,22,2470,0,0
21042019,23,2540,0,0
22042019,0,2434,0,0
22042019,1,2257,0,0
22042019,2,2113,0,0
22042019,3,2006,0,0
22042019,4,1955,0,0
22042019,5,1997,0,0
22042019,6,2049,0,0
22042019,7,2198,0,0
22042019,8,2508,0,0
22042019,9,2865,0,0
22042019,10,3119,0,0
22042019,11,3219,0,0
22042019,12,3229,0,0
22042019,13,3175,0,0
22042019,14,3254,0,0
22042019,15,3303,0,0
22042019,16,3244,0,0
22042019,17,3125,0,0
22042019,18,2940,0,0
22042019,19,2914,0,0
22042019,20,2823,0,0
22042019,21,2735,0,0
22042019,22,2723,0,0
22042019,23,2739,0,0
23042019,0,2611,0,0
23042019,1,2394,0,0
23042019,2,2231,0,0
23042019,3,2114,0,0
23042019,4,2059,0,0
23042019,5,2090,0,0
23042019,6,2137,0,0
23042019,7,2285,0,0
23042019,8,2591,0,0
23042019,9,2951,0,0
23042019,10,3218,0,0
23042019,11,3329,0,0
23042019,12,3335,0,0
23042019,13,3274,0,0
23042019,14,3385,0,0
23042019,15,3413,0,0
23042019,16,3348,0,0
23042019,17,3190,0,0
23042019,18,3012,0,0
23042019,19,2981,0,0
23042019,20,2860,0,0
23042019,21,2759,0,0
23042019,22,2761,0,0
23042019,23,2771,0,0
24042019,0,2657,0,0
24042019,1,2451,0,0
24042019,2,2271,0,0
24042019,3,2161,0,0
24042019,4,2107,0,0
24042019,5,2167,0,0
24042019,6,2195,0,0
24042019,7,2331,0,0
24042019,8,2627,0,0
24042019,9,2992,0,0
24042019,10,3264,0,0
24042019,11,3391,0,0
24042019,12,3390,0,0
24042019,13,3306,0,0
24042019,14,3379,0,0
24042019,15,3420,0,0
24042019,16,3317,0,0
24042019,17,3200,0,0
24042019,18,3036,0,0
24042019,19,2970,0,0
24042019,20,2905,0,0
24042019,21,2809,0,0
24042019,22,2725,0,0
24042019,23,2784,0,0
25042019,0,2671,0,0
25042019,1,2459,0,0
25042019,2,2288,0,0
25042019,3,2158,0,0
25042019,4,2104,0,0
25042019,5,2126,0,0
25042019,6,2155,0,0
25042019,7,2291,0,0
25042019,8,2598,0,0
25042019,9,2952,0,0
25042019,10,3211,0,0
25042019,11,3323,0,0
25042019,12,3327,0,0
25042019,13,3242,0,0
25042019,14,3336,0,0
25042019,15,3364,0,0
25042019,16,3297,0,0
25042019,17,3185,0,0
25042019,18,3004,0,0
25042019,19,2978,0,0
25042019,20,2879,0,0
25042019,21,2787,0,0
25042019,22,2812,0,0
25042019,23,2852,0,0
26042019,0,2705,0,0
26042019,1,2523,0,0
26042019,2,2368,0,0
26042019,3,2284,0,0
26042019,4,2254,0,0
26042019,5,2314,0,0
26042019,6,2393,0,0
26042019,7,2529,0,0
26042019,8,2774,0,0
26042019,9,3089,0,0
26042019,10,3316,0,0
26042019,11,3401,0,0
26042019,12,3426,0,0
26042019,13,3367,0,0
26042019,14,3483,0,0
26042019,15,3509,0,0
26042019,16,3478,0,0
26042019,17,3330,0,0
26042019,18,3137,0,0
26042019,19,3124,0,0
26042019,20,3049,0,0
26042019,21,2944,0,0
26042019,22,2946,0,0
26042019,23,2960,0,0
27042019,0,2817,0,0
27042019,1,2579,0,0
27042019,2,2381,0,0
27042019,3,2248,0,0
27042019,4,2197,0,0
27042019,5,2198,0,0
27042019,6,2189,0,0
27042019,7,2235,0,0
27042019,8,2448,0,0
27042019,9,2750,0,0
27042019,10,3045,0,0
27042019,11,3208,0,0
27042019,12,3222,0,0
27042019,13,3134,0,0
27042019,14,3211,0,0
27042019,15,3245,0,0
27042019,16,3149,0,0
27042019,17,3000,0,0
27042019,18,2885,0,0
27042019,19,2922,0,0
27042019,20,2909,0,0
27042019,21,2855,0,0
27042019,22,2863,0,0
27042019,23,2893,0,0
28042019,0,2819,0,0
28042019,1,2671,0,0
28042019,2,2504,0,0
28042019,3,2374,0,0
28042019,4,2294,0,0
28042019,5,2277,0,0
28042019,6,2210,0,0
28042019,7,2186,0,0
28042019,8,2266,0,0
28042019,9,2394,0,0
28042019,10,2520,0,0
28042019,11,2648,0,0
28042019,12,2707,0,0
28042019,13,2728,0,0
28042019,14,2721,0,0
28042019,15,2774,0,0
28042019,16,2682,0,0
28042019,17,2529,0,0
28042019,18,2437,0,0
28042019,19,2536,0,0
28042019,20,2596,0,0
28042019,21,2648,0,0
28042019,22,2743,0,0
28042019,23,2864,0,0
29042019,0,2820,0,0
29042019,1,2635,0,0
29042019,2,2469,0,0
29042019,3,2357,0,0
29042019,4,2286,0,0
29042019,5,2274,0,0
29042019,6,2222,0,0
29042019,7,2212,0,0
29042019,8,2312,0,0
29042019,9,2453,0,0
29042019,10,2600,0,0
29042019,11,2662,0,0
29042019,12,2737,0,0
29042019,13,2733,0,0
29042019,14,2837,0,0
29042019,15,2868,0,0
29042019,16,2772,0,0
29042019,17,2686,0,0
29042019,18,2613,0,0
29042019,19,2722,0,0
29042019,20,2759,0,0
29042019,21,2742,0,0
29042019,22,2805,0,0
29042019,23,2878,0,0
30042019,0,2760,0,0
30042019,1,2536,0,0
30042019,2,2367,0,0
30042019,3,2240,0,0
30042019,4,2182,0,0
30042019,5,2206,0,0
30042019,6,2208,0,0
30042019,7,2350,0,0
30042019,8,2668,0,0
30042019,9,3034,0,0
30042019,10,3323,0,0
30042019,11,3423,0,0
30042019,12,3430,0,0
30042019,13,3338,0,0
30042019,14,3406,0,0
30042019,15,3442,0,0
30042019,16,3383,0,0
30042019,17,3251,0,0
30042019,18,3074,0,0
30042019,19,3062,0,0
30042019,20,2942,0,0
30042019,21,2828,0,0
30042019,22,2813,0,0
30042019,23,2850,0,0
01052019,0,2770,0,0
01052019,1,2572,0,0
01052019,2,2401,0,0
01052019,3,2264,0,0
01052019,4,2193,0,0
01052019,5,2197,0,0
01052019,6,2136,0,0
01052019,7,2130,0,0
01052019,8,2198,0,0
01052019,9,2296,0,0
01052019,10,2433,0,0
01052019,11,2518,0,0
01052019,12,2527,0,0
01052019,13,2502,0,0
01052019,14,2545,0,0
01052019,15,2574,0,0
01052019,16,2524,0,0
01052019,17,2447,0,0
01052019,18,2417,0,0
01052019,19,2534,0,0
01052019,20,2560,0,0
01052019,21,2546,0,0
01052019,22,2598,0,0
01052019,23,2660,0,0
02052019,0,2586,0,0
02052019,1,2410,0,0
02052019,2,2256,0,0
02052019,3,2126,0,0
02052019,4,2069,0,0
02052019,5,2095,0,0
02052019,6,2097,0,0
02052019,7,2249,0,0
02052019,8,2565,0,0
02052019,9,2920,0,0
02052019,10,3170,0,0
02052019,11,3262,0,0
02052019,12,3240,0,0
02052019,13,3138,0,0
02052019,14,3205,0,0
02052019,15,3252,0,0
02052019,16,3231,0,0
02052019,17,3125,0,0
02052019,18,2963,0,0
02052019,19,2915,0,0
02052019,20,2808,0,0
02052019,21,2681,0,0
02052019,22,2676,0,0
02052019,23,2704,0,0
03052019,0,2626,0,0
03052019,1,2442,0,0
03052019,2,2269,0,0
03052019,3,2150,0,0
03052019,4,2113,0,0
03052019,5,2117,0,0
03052019,6,2116,0,0
03052019,7,2258,0,0
03052019,8,2554,0,0
03052019,9,2899,0,0
03052019,10,3146,0,0
03052019,11,3243,0,0
03052019,12,3222,0,0
03052019,13,3093,0,0
03052019,14,3179,0,0
03052019,15,3246,0,0
03052019,16,3183,0,0
03052019,17,3074,0,0
03052019,18,2923,0,0
03052019,19,2881,0,0
03052019,20,2779,0,0
03052019,21,2670,0,0
03052019,22,2648,0,0
03052019,23,2670,0,0
04052019,0,2598,0,0
04052019,1,2406,0,0
04052019,2,2252,0,0
04052019,3,2147,0,0
04052019,4,2079,0,0
04052019,5,2099,0,0
04052019,6,2072,0,0
04052019,7,2159,0,0
04052019,8,2379,0,0
04052019,9,2697,0,0
04052019,10,2944,0,0
04052019,11,3055,0,0
04052019,12,3044,0,0
04052019,13,2960,0,0
04052019,14,3016,0,0
04052019,15,3060,0,0
04052019,16,3013,0,0
04052019,17,2915,0,0
04052019,18,2785,0,0
04052019,19,2796,0,0
04052019,20,2747,0,0
04052019,21,2680,0,0
04052019,22,2602,0,0
04052019,23,2627,0,0
05052019,0,2615,0,0
05052019,1,2443,0,0
05052019,2,2292,0,0
05052019,3,2179,0,0
05052019,4,2119,0,0
05052019,5,2128,0,0
05052019,6,2071,0,0
05052019,7,2061,0,0
05052019,8,2124,0,0
05052019,9,2213,0,0
05052019,10,2312,0,0
05052019,11,2372,0,0
05052019,12,2387,0,0
05052019,13,2376,0,0
05052019,14,2321,0,0
05052019,15,2438,0,0
05052019,16,2402,0,0
05052019,17,2343,0,0
05052019,18,2317,0,0
05052019,19,2437,0,0
05052019,20,2490,0,0
05052019,21,2517,0,0
05052019,22,2573,0,0
05052019,23,2657,0,0
06052019,0,2587,0,0
06052019,1,2415,0,0
06052019,2,2260,0,0
06052019,3,2143,0,0
06052019,4,2088,0,0
06052019,5,2112,0,0
06052019,6,2121,0,0
06052019,7,2253,0,0
06052019,8,2560,0,0
06052019,9,2902,0,0
06052019,10,3163,0,0
06052019,11,3289,0,0
06052019,12,3296,0,0
06052019,13,3188,0,0
06052019,14,3240,0,0
06052019,15,3271,0,0
06052019,16,3224,0,0
06052019,17,3102,0,0
06052019,18,2933,0,0
06052019,19,2892,0,0
06052019,20,2793,0,0
06052019,21,2693,0,0
06052019,22,2684,0,0
06052019,23,2728,0,0
07052019,0,2619,0,0
07052019,1,2417,0,0
07052019,2,2257,0,0
07052019,3,2150,0,0
07052019,4,2113,0,0
07052019,5,2167,0,0
07052019,6,2175,0,0
07052019,7,2279,0,0
07052019,8,2594,0,0
07052019,9,2942,0,0
07052019,10,3178,0,0
07052019,11,3271,0,0
07052019,12,3233,0,0
07052019,13,3161,0,0
07052019,14,3232,0,0
07052019,15,3265,0,0
07052019,16,3226,0,0
07052019,17,3097,0,0
07052019,18,2925,0,0
07052019,19,2906,0,0
07052019,20,2807,0,0
07052019,21,2711,0,0
07052019,22,2703,0,0
07052019,23,2741,0,0
08052019,0,2648,0,0
08052019,1,2452,0,0
08052019,2,2272,0,0
08052019,3,2167,0,0
08052019,4,2120,0,0
08052019,5,2171,0,0
08052019,6,2180,0,0
08052019,7,2306,0,0
08052019,8,2585,0,0
08052019,9,2918,0,0
08052019,10,3153,0,0
08052019,11,3244,0,0
08052019,12,3218,0,0
08052019,13,3140,0,0
08052019,14,3197,0,0
08052019,15,3232,0,0
08052019,16,3186,0,0
08052019,17,3088,0,0
08052019,18,2919,0,0
08052019,19,2876,0,0
08052019,20,2786,0,0
08052019,21,2704,0,0
08052019,22,2711,0,0
08052019,23,2733,0,0
09052019,0,2636,0,0
09052019,1,2432,0,0
09052019,2,2271,0,0
09052019,3,2152,0,0
09052019,4,2107,0,0
09052019,5,2147,0,0
09052019,6,2132,0,0
09052019,7,2264,0,0
09052019,8,2555,0,0
09052019,9,2879,0,0
09052019,10,3115,0,0
09052019,11,3195,0,0
09052019,12,3153,0,0
09052019,13,3103,0,0
09052019,14,3169,0,0
09052019,15,3206,0,0
09052019,16,3137,0,0
09052019,17,3034,0,0
09052019,18,2871,0,0
09052019,19,2834,0,0
09052019,20,2736,0,0
09052019,21,2666,0,0
09052019,22,2737,0,0
09052019,23,2644,0,0
10052019,0,2638,0,0
10052019,1,2458,0,0
10052019,2,2288,0,0
10052019,3,2176,0,0
10052019,4,2128,0,0
10052019,5,2166,0,0
10052019,6,2138,0,0
10052019,7,2289,0,0
10052019,8,2576,0,0
10052019,9,2897,0,0
10052019,10,3125,0,0
10052019,11,3213,0,0
10052019,12,3195,0,0
10052019,13,3095,0,0
10052019,14,3201,0,0
10052019,15,3230,0,0
10052019,16,3196,0,0
10052019,17,3081,0,0
10052019,18,2912,0,0
10052019,19,2876,0,0
10052019,20,2788,0,0
10052019,21,2721,0,0
10052019,22,2679,0,0
10052019,23,2688,0,0
11052019,0,2613,0,0
11052019,1,2437,0,0
11052019,2,2283,0,0
11052019,3,2161,0,0
11052019,4,2115,0,0
11052019,5,2142,0,0
11052019,6,2113,0,0
11052019,7,2152,0,0
11052019,8,2315,0,0
11052019,9,2549,0,0
11052019,10,2781,0,0
11052019,11,2904,0,0
11052019,12,2915,0,0
11052019,13,2822,0,0
11052019,14,2888,0,0
11052019,15,2930,0,0
11052019,16,2857,0,0
11052019,17,2753,0,0
11052019,18,2658,0,0
11052019,19,2652,0,0
11052019,20,2631,0,0
11052019,21,2576,0,0
11052019,22,2555,0,0
11052019,23,2585,0,0
12052019,0,2553,0,0
12052019,1,2405,0,0
12052019,2,2250,0,0
12052019,3,2136,0,0
12052019,4,2077,0,0
12052019,5,2105,0,0
12052019,6,2043,0,0
12052019,7,2030,0,0
12052019,8,2069,0,0
12052019,9,2144,0,0
12052019,10,2239,0,0
12052019,11,2314,0,0
12052019,12,2341,0,0
12052019,13,2333,0,0
12052019,14,2384,0,0
12052019,15,2416,0,0
12052019,16,2372,0,0
12052019,17,2308,0,0
12052019,18,2288,0,0
12052019,19,2435,0,0
12052019,20,2483,0,0
12052019,21,2493,0,0
12052019,22,2540,0,0
12052019,23,2565,0,0
13052019,0,2567,0,0
13052019,1,2403,0,0
13052019,2,2247,0,0
13052019,3,2140,0,0
13052019,4,2103,0,0
13052019,5,2134,0,0
13052019,6,2121,0,0
13052019,7,2253,0,0
13052019,8,2557,0,0
13052019,9,2899,0,0
13052019,10,3158,0,0
13052019,11,3273,0,0
13052019,12,3276,0,0
13052019,13,3174,0,0
13052019,14,3242,0,0
13052019,15,3257,0,0
13052019,16,3214,0,0
13052019,17,3114,0,0
13052019,18,2906,0,0
13052019,19,2850,0,0
13052019,20,2763,0,0
13052019,21,2690,0,0
13052019,22,2695,0,0
13052019,23,2713,0,0
14052019,0,2634,0,0
14052019,1,2448,0,0
14052019,2,2279,0,0
14052019,3,2162,0,0
14052019,4,2117,0,0
14052019,5,2186,0,0
14052019,6,2161,0,0
14052019,7,2280,0,0
14052019,8,2573,0,0
14052019,9,2923,0,0
14052019,10,3144,0,0
14052019,11,3262,0,0
14052019,12,3232,0,0
14052019,13,3149,0,0
14052019,14,3215,0,0
14052019,15,3287,0,0
14052019,16,3241,0,0
14052019,17,3122,0,0
14052019,18,2932,0,0
14052019,19,2865,0,0
14052019,20,2767,0,0
14052019,21,2686,0,0
14052019,22,2670,0,0
14052019,23,2701,0,0
15052019,0,2637,0,0
15052019,1,2435,0,0
15052019,2,2271,0,0
15052019,3,2160,0,0
15052019,4,2110,0,0
15052019,5,2166,0,0
15052019,6,2142,0,0
15052019,7,2274,0,0
15052019,8,2567,0,0
15052019,9,2899,0,0
15052019,10,3130,0,0
15052019,11,3231,0,0
15052019,12,3214,0,0
15052019,13,3144,0,0
15052019,14,3227,0,0
15052019,15,3259,0,0
15052019,16,3192,0,0
15052019,17,3084,0,0
15052019,18,2902,0,0
15052019,19,2846,0,0
15052019,20,2767,0,0
15052019,21,2696,0,0
15052019,22,2689,0,0
15052019,23,2722,0,0
16052019,0,2630,0,0
16052019,1,2429,0,0
16052019,2,2267,0,0
16052019,3,2153,0,0
16052019,4,2092,0,0
16052019,5,2140,0,0
16052019,6,2114,0,0
16052019,7,2253,0,0
16052019,8,2521,0,0
16052019,9,2861,0,0
16052019,10,3121,0,0
16052019,11,3213,0,0
16052019,12,3196,0,0
16052019,13,3119,0,0
16052019,14,3186,0,0
16052019,15,3242,0,0
16052019,16,3183,0,0
16052019,17,3067,0,0
16052019,18,2873,0,0
16052019,19,2847,0,0
16052019,20,2770,0,0
16052019,21,2695,0,0
16052019,22,2685,0,0
16052019,23,2730,0,0
17052019,0,2613,0,0
17052019,1,2412,0,0
17052019,2,2248,0,0
17052019,3,2126,0,0
17052019,4,2081,0,0
17052019,5,2119,0,0
17052019,6,2107,0,0
17052019,7,2235,0,0
17052019,8,2539,0,0
17052019,9,2883,0,0
17052019,10,3124,0,0
17052019,11,3251,0,0
17052019,12,3256,0,0
17052019,13,3234,0,0
17052019,14,3332,0,0
17052019,15,3359,0,0
17052019,16,3304,0,0
17052019,17,3146,0,0
17052019,18,2945,0,0
17052019,19,2933,0,0
17052019,20,2838,0,0
17052019,21,2752,0,0
17052019,22,2744,0,0
17052019,23,2767,0,0
18052019,0,2696,0,0
18052019,1,2492,0,0
18052019,2,2336,0,0
18052019,3,2216,0,0
18052019,4,2156,0,0
18052019,5,2187,0,0
18052019,6,2118,0,0
18052019,7,2174,0,0
18052019,8,2350,0,0
18052019,9,2621,0,0
18052019,10,2893,0,0
18052019,11,3027,0,0
18052019,12,3038,0,0
18052019,13,3000,0,0
18052019,14,3115,0,0
18052019,15,3157,0,0
18052019,16,3061,0,0
18052019,17,2931,0,0
18052019,18,2798,0,0
18052019,19,2798,0,0
18052019,20,2754,0,0
18052019,21,2702,0,0
18052019,22,2689,0,0
18052019,23,2747,0,0
19052019,0,2708,0,0
19052019,1,2512,0,0
19052019,2,2364,0,0
19052019,3,2242,0,0
19052019,4,2169,0,0
19052019,5,2190,0,0
19052019,6,2096,0,0
19052019,7,2094,0,0
19052019,8,2173,0,0
19052019,9,2256,0,0
19052019,10,2353,0,0
19052019,11,2453,0,0
19052019,12,2506,0,0
19052019,13,2515,0,0
19052019,14,2575,0,0
19052019,15,2598,0,0
19052019,16,2534,0,0
19052019,17,2441,0,0
19052019,18,2371,0,0
19052019,19,2479,0,0
19052019,20,2505,0,0
19052019,21,2546,0,0
19052019,22,2635,0,0
19052019,23,2758,0,0
20052019,0,2702,0,0
20052019,1,2508,0,0
20052019,2,2344,0,0
20052019,3,2228,0,0
20052019,4,2172,0,0
20052019,5,2197,0,0
20052019,6,2176,0,0
20052019,7,2318,0,0
20052019,8,2629,0,0
20052019,9,2995,0,0
20052019,10,3288,0,0
20052019,11,3425,0,0
20052019,12,3455,0,0
20052019,13,3409,0,0
20052019,14,3499,0,0
20052019,15,3543,0,0
20052019,16,3464,0,0
20052019,17,3314,0,0
20052019,18,3076,0,0
20052019,19,3015,0,0
20052019,20,2924,0,0
20052019,21,2886,0,0
20052019,22,2917,0,0
20052019,23,2910,0,0
21052019,0,2839,0,0
21052019,1,2632,0,0
21052019,2,2458,0,0
21052019,3,2321,0,0
21052019,4,2263,0,0
21052019,5,2299,0,0
21052019,6,2251,0,0
21052019,7,2388,0,0
21052019,8,2713,0,0
21052019,9,3084,0,0
21052019,10,3369,0,0
21052019,11,3507,0,0
21052019,12,3514,0,0
21052019,13,3460,0,0
21052019,14,3547,0,0
21052019,15,3552,0,0
21052019,16,3456,0,0
21052019,17,3282,0,0
21052019,18,3054,0,0
21052019,19,3019,0,0
21052019,20,2915,0,0
21052019,21,2868,0,0
21052019,22,2897,0,0
21052019,23,2946,0,0
22052019,0,2824,0,0
22052019,1,2600,0,0
22052019,2,2433,0,0
22052019,3,2334,0,0
22052019,4,2265,0,0
22052019,5,2304,0,0
22052019,6,2249,0,0
22052019,7,2365,0,0
22052019,8,2647,0,0
22052019,9,2973,0,0
22052019,10,3240,0,0
22052019,11,3363,0,0
22052019,12,3344,0,0
22052019,13,3289,0,0
22052019,14,3374,0,0
22052019,15,3414,0,0
22052019,16,3336,0,0
22052019,17,3216,0,0
22052019,18,3010,0,0
22052019,19,2977,0,0
22052019,20,2913,0,0
22052019,21,2858,0,0
22052019,22,2869,0,0
22052019,23,2912,0,0
23052019,0,2806,0,0
23052019,1,2601,0,0
23052019,2,2432,0,0
23052019,3,2305,0,0
23052019,4,2255,0,0
23052019,5,2287,0,0
23052019,6,2235,0,0
23052019,7,2361,0,0
23052019,8,2696,0,0
23052019,9,3031,0,0
23052019,10,3295,0,0
23052019,11,3412,0,0
23052019,12,3410,0,0
23052019,13,3336,0,0
23052019,14,3440,0,0
23052019,15,3479,0,0
23052019,16,3391,0,0
23052019,17,3244,0,0
23052019,18,3029,0,0
23052019,19,2967,0,0
23052019,20,2910,0,0
23052019,21,2850,0,0
23052019,22,2879,0,0
23052019,23,2910,0,0
24052019,0,2801,0,0
24052019,1,2603,0,0
24052019,2,2427,0,0
24052019,3,2301,0,0
24052019,4,2247,0,0
24052019,5,2272,0,0
24052019,6,2230,0,0
24052019,7,2360,0,0
24052019,8,2652,0,0
24052019,9,3005,0,0
24052019,10,3240,0,0
24052019,11,3364,0,0
24052019,12,3341,0,0
24052019,13,3248,0,0
24052019,14,3386,0,0
24052019,15,3448,0,0
24052019,16,3388,0,0
24052019,17,3251,0,0
24052019,18,3026,0,0
24052019,19,2979,0,0
24052019,20,2919,0,0
24052019,21,2834,0,0
24052019,22,2858,0,0
24052019,23,2903,0,0
25052019,0,2826,0,0
25052019,1,2636,0,0
25052019,2,2479,0,0
25052019,3,2358,0,0
25052019,4,2292,0,0
25052019,5,2311,0,0
25052019,6,2225,0,0
25052019,7,2267,0,0
25052019,8,2435,0,0
25052019,9,2685,0,0
25052019,10,2945,0,0
25052019,11,3080,0,0
25052019,12,3082,0,0
25052019,13,3016,0,0
25052019,14,3081,0,0
25052019,15,3111,0,0
25052019,16,3035,0,0
25052019,17,2920,0,0
25052019,18,2775,0,0
25052019,19,2786,0,0
25052019,20,2762,0,0
25052019,21,2721,0,0
25052019,22,2728,0,0
25052019,23,2792,0,0
26052019,0,2760,0,0
26052019,1,2577,0,0
26052019,2,2406,0,0
26052019,3,2274,0,0
26052019,4,2222,0,0
26052019,5,2235,0,0
26052019,6,2143,0,0
26052019,7,2112,0,0
26052019,8,2142,0,0
26052019,9,2211,0,0
26052019,10,2300,0,0
26052019,11,2364,0,0
26052019,12,2405,0,0
26052019,13,2421,0,0
26052019,14,2475,0,0
26052019,15,2523,0,0
26052019,16,2460,0,0
26052019,17,2388,0,0
26052019,18,2358,0,0
26052019,19,2471,0,0
26052019,20,2539,0,0
26052019,21,2569,0,0
26052019,22,2643,0,0
26052019,23,2777,0,0
27052019,0,2727,0,0
27052019,1,2560,0,0
27052019,2,2404,0,0
27052019,3,2274,0,0
27052019,4,2235,0,0
27052019,5,2263,0,0
27052019,6,2228,0,0
27052019,7,2363,0,0
27052019,8,2663,0,0
27052019,9,3016,0,0
27052019,10,3269,0,0
27052019,11,3383,0,0
27052019,12,3371,0,0
27052019,13,3297,0,0
27052019,14,3402,0,0
27052019,15,3449,0,0
27052019,16,3363,0,0
27052019,17,3225,0,0
27052019,18,3005,0,0
27052019,19,2940,0,0
27052019,20,2911,0,0
27052019,21,2860,0,0
27052019,22,2903,0,0
27052019,23,2956,0,0
28052019,0,2862,0,0
28052019,1,2638,0,0
28052019,2,2459,0,0
28052019,3,2321,0,0
28052019,4,2270,0,0
28052019,5,2309,0,0
28052019,6,2267,0,0
28052019,7,2384,0,0
28052019,8,2676,0,0
28052019,9,3023,0,0
28052019,10,3282,0,0
28052019,11,3376,0,0
28052019,12,3394,0,0
28052019,13,3335,0,0
28052019,14,3427,0,0
28052019,15,3501,0,0
28052019,16,3388,0,0
28052019,17,3293,0,0
28052019,18,3086,0,0
28052019,19,3005,0,0
28052019,20,2957,0,0
28052019,21,2894,0,0
28052019,22,2940,0,0
28052019,23,2990,0,0
29052019,0,2902,0,0
29052019,1,2690,0,0
29052019,2,2515,0,0
29052019,3,2373,0,0
29052019,4,2308,0,0
29052019,5,2320,0,0
29052019,6,2273,0,0
29052019,7,2400,0,0
29052019,8,2710,0,0
29052019,9,3046,0,0
29052019,10,3296,0,0
29052019,11,3405,0,0
29052019,12,3398,0,0
29052019,13,3240,0,0
29052019,14,3445,0,0
29052019,15,3528,0,0
29052019,16,3467,0,0
29052019,17,3320,0,0
29052019,18,3110,0,0
29052019,19,3065,0,0
29052019,20,2999,0,0
29052019,21,2982,0,0
29052019,22,2962,0,0
29052019,23,3005,0,0
30052019,0,2927,0,0
30052019,1,2722,0,0
30052019,2,2532,0,0
30052019,3,2393,0,0
30052019,4,2337,0,0
30052019,5,2360,0,0
30052019,6,2292,0,0
30052019,7,2416,0,0
30052019,8,2724,0,0
30052019,9,3071,0,0
30052019,10,3306,0,0
30052019,11,3391,0,0
30052019,12,3398,0,0
30052019,13,3353,0,0
30052019,14,3460,0,0
30052019,15,3517,0,0
30052019,16,3444,0,0
30052019,17,3306,0,0
30052019,18,3096,0,0
30052019,19,3031,0,0
30052019,20,2970,0,0
30052019,21,2933,0,0
30052019,22,2964,0,0
30052019,23,3019,0,0
31052019,0,2863,0,0
31052019,1,2652,0,0
31052019,2,2494,0,0
31052019,3,2371,0,0
